title,domestic_gross,foreign_gross,year,production_budget,worldwide_gross,profit_loss
Space Chimps,30105968.0,36923988.0, 2008,37000000.0,67029956.0,30029956.0
Magnolia,22450975.0,25995827.0, 1999,37000000.0,48446802.0,11446802.0
Obitaemyy ostrov,0.0,15000000.0, 2009,36500000.0,15000000.0,-21500000.0
A Star is Born,215288866.0,218160705.0, 2018,36000000.0,433449571.0,397449571.0
John Q,71026631.0,31200000.0, 2002,36000000.0,102226631.0,66226631.0
Blue Streak,68208190.0,49239967.0, 1999,36000000.0,117448157.0,81448157.0
Never Say Never Again,55500000.0,104500000.0, 1983,36000000.0,160000000.0,124000000.0
Breakdown,50159144.0,0.0, 1997,36000000.0,50159144.0,14159144.0
A Man Apart,26500000.0,17297731.0, 2003,36000000.0,43797731.0,7797731.0
Reindeer Games,23360779.0,0.0, 2000,36000000.0,23360779.0,-12639221.0
Snow Falling on Cedars,14378353.0,0.0, 1999,36000000.0,14378353.0,-21621647.0
Ghosts of Mississippi,13052741.0,0.0, 1996,36000000.0,13052741.0,-22947259.0
Gattaca,12532777.0,0.0, 1997,36000000.0,12532777.0,-23467223.0
Isn't She Great,2954405.0,0.0, 2000,36000000.0,2954405.0,-33045595.0
Yip Man 3,2679437.0,154621517.0, 2016,36000000.0,157300954.0,121300954.0
Queen of the Desert,0.0,1578543.0, 2017,36000000.0,1578543.0,-34421457.0
Head of State,37788228.0,495537.0, 2003,35200000.0,38283765.0,3083765.0
The Hangover,277322503.0,188441583.0, 2009,35000000.0,465764086.0,430764086.0
The Blind Side,255959475.0,49746319.0, 2009,35000000.0,305705794.0,270705794.0
Batman,251188924.0,160160000.0, 1989,35000000.0,411348924.0,376348924.0
Austin Powers: The Spy Who Shagged Me,206040085.0,106343402.0, 1999,35000000.0,312383487.0,277383487.0
Lethal Weapon 3,144731527.0,174968473.0, 1992,35000000.0,319700000.0,284700000.0
Rush Hour,141186864.0,104113136.0, 1998,35000000.0,245300000.0,210300000.0
The Devil Wears Prada,124740460.0,201332695.0, 2006,35000000.0,326073155.0,291073155.0
Spy Kids,112692062.0,85000000.0, 2001,35000000.0,197692062.0,162692062.0
Star Trek: The Motion Picture,82258456.0,56741544.0, 1979,35000000.0,139000000.0,104000000.0
21,81159365.0,78687064.0, 2008,35000000.0,159846429.0,124846429.0
What Happens in Vegas...,80277646.0,138258062.0, 2008,35000000.0,218535708.0,183535708.0
Cape Fear,79091969.0,103200000.0, 1991,35000000.0,182291969.0,147291969.0
The English Patient,78716374.0,152993634.0, 1996,35000000.0,231710008.0,196710008.0
Hotel for Dogs,73178547.0,49178625.0, 2009,35000000.0,122357172.0,87357172.0
Guess Who,68915888.0,33200000.0, 2005,35000000.0,102115888.0,67115888.0
This is 40,67544505.0,22676677.0, 2012,35000000.0,90221182.0,55221182.0
L.A. Confidential,64604977.0,61600000.0, 1997,35000000.0,126204977.0,91204977.0
Sky High,63939454.0,19169905.0, 2005,35000000.0,83109359.0,48109359.0
In & Out,63826569.0,19400000.0, 1997,35000000.0,83226569.0,48226569.0
A Nightmare on Elm Street,63075011.0,54654610.0, 2010,35000000.0,117729621.0,82729621.0
The Cell,61280963.0,24630263.0, 2000,35000000.0,85911226.0,50911226.0
Species,60054449.0,53300000.0, 1995,35000000.0,113354449.0,78354449.0
The Benchwarmers,59843754.0,5219972.0, 2006,35000000.0,65063726.0,30063726.0
The Man in the Iron Mask,56968169.0,0.0, 1998,35000000.0,56968169.0,21968169.0
TMNT,54149098.0,41946920.0, 2007,35000000.0,96096018.0,61096018.0
Radio,52333738.0,959890.0, 2003,35000000.0,53293628.0,18293628.0
Old Dogs,49492060.0,45612244.0, 2009,35000000.0,95104304.0,60104304.0
Malcolm X,48169910.0,0.0, 1992,35000000.0,48169910.0,13169910.0
Poltergeist,47425125.0,48287944.0, 2015,35000000.0,95713069.0,60713069.0
Underworld 3: Rise of the Lycans,45802315.0,43300000.0, 2009,35000000.0,89102315.0,54102315.0
Must Love Dogs,43894863.0,14510450.0, 2005,35000000.0,58405313.0,23405313.0
License to Wed,43799818.0,26387270.0, 2007,35000000.0,70187088.0,35187088.0
Donnie Brasco,41954997.0,23348055.0, 1997,35000000.0,65303052.0,30303052.0
Max Payne,40689393.0,47085657.0, 2008,35000000.0,87775050.0,52775050.0
Resident Evil,40119709.0,63667692.0, 2002,35000000.0,103787401.0,68787401.0
The Ladykillers,39692139.0,37700000.0, 2004,35000000.0,77392139.0,42392139.0
The Nativity Story,37629831.0,8679813.0, 2006,35000000.0,46309644.0,11309644.0
The Back-up Plan,37490007.0,37791172.0, 2010,35000000.0,75281179.0,40281179.0
Bounce,36805288.0,16620004.0, 2000,35000000.0,53425292.0,18425292.0
Concussion,34531832.0,15831958.0, 2015,35000000.0,50363790.0,15363790.0
Closer,33987757.0,82189938.0, 2004,35000000.0,116177695.0,81177695.0
Street Fighter,33423000.0,66000000.0, 1994,35000000.0,99423000.0,64423000.0
Black Knight,33422806.0,0.0, 2001,35000000.0,33422806.0,-1577194.0
The Bad News Bears,32868349.0,632271.0, 2005,35000000.0,33500620.0,-1499380.0
The Pianist,32519322.0,79334860.0, 2002,35000000.0,111854182.0,76854182.0
House of Wax,32064800.0,38000000.0, 2005,35000000.0,70064800.0,35064800.0
From Hell,31598308.0,37114057.0, 2001,35000000.0,68712365.0,33712365.0
Mirrors,30691439.0,46529157.0, 2008,35000000.0,77220596.0,42220596.0
Queen of the Damned,30307804.0,0.0, 2002,35000000.0,30307804.0,-4692196.0
Nanny McPhee and the Big Bang,29197642.0,68602223.0, 2010,35000000.0,97799865.0,62799865.0
Untraceable,28687835.0,23962116.0, 2008,35000000.0,52649951.0,17649951.0
Predator 2,28317513.0,26450905.0, 1990,35000000.0,54768418.0,19768418.0
Flash Gordon,27107960.0,0.0, 1980,35000000.0,27107960.0,-7892040.0
Superhero Movie,26638520.0,46387782.0, 2008,35000000.0,73026302.0,38026302.0
Blast from the Past,26613620.0,0.0, 1999,35000000.0,26613620.0,-8386380.0
Jersey Girl,25266129.0,11800000.0, 2004,35000000.0,37066129.0,2066129.0
Midnight in the Garden of Good and Evil,25078937.0,0.0, 1997,35000000.0,25078937.0,-9921063.0
Bridget Jonesâs Baby,24139805.0,181682883.0, 2016,35000000.0,205822688.0,170822688.0
Heist,23483357.0,5423460.0, 2001,35000000.0,28906817.0,-6093183.0
Hoffa,23365858.0,5025615.0, 1992,35000000.0,28391473.0,-6608527.0
Ella Enchanted,22913677.0,0.0, 2004,35000000.0,22913677.0,-12086323.0
The X-Files: I Want to Believe,20982478.0,47188314.0, 2008,35000000.0,68170792.0,33170792.0
Valiant,19478106.0,44710281.0, 2005,35000000.0,64188387.0,29188387.0
Wonder Boys,19389454.0,14033031.0, 2000,35000000.0,33422485.0,-1577515.0
Cursed,19294901.0,5820000.0, 2005,35000000.0,25114901.0,-9885099.0
Walk Hard: The Dewey Cox Story,18317151.0,2288902.0, 2007,35000000.0,20606053.0,-14393947.0
The Four Feathers,18306166.0,11576479.0, 2002,35000000.0,29882645.0,-5117355.0
Wimbledon,16862585.0,24803891.0, 2004,35000000.0,41666476.0,6666476.0
Bait,15325127.0,146842.0, 2000,35000000.0,15471969.0,-19528031.0
Dungeons and Dragons,15185241.0,18586724.0, 2000,35000000.0,33771965.0,-1228035.0
Lions for Lambs,14998070.0,48213018.0, 2007,35000000.0,63211088.0,28211088.0
Flight of the Intruder,14471440.0,0.0, 1991,35000000.0,14471440.0,-20528560.0
American Outlaws,13264986.0,336123.0, 2001,35000000.0,13601109.0,-21398891.0
Zoom,11989328.0,516860.0, 2006,35000000.0,12506188.0,-22493812.0
The Shipping News,11405825.0,13000000.0, 2001,35000000.0,24405825.0,-10594175.0
The Young Victoria,11001272.0,20877619.0, 2009,35000000.0,31878891.0,-3121109.0
Sabotage,10508518.0,7867925.0, 2014,35000000.0,18376443.0,-16623557.0
Knock Off,10319915.0,0.0, 1998,35000000.0,10319915.0,-24680085.0
Whiteout,10275638.0,1979108.0, 2009,35000000.0,12254746.0,-22745254.0
The Fountain,10144010.0,5317628.0, 2006,35000000.0,15461638.0,-19538362.0
Punisher: War Zone,8050977.0,2106557.0, 2008,35000000.0,10157534.0,-24842466.0
The Order,7659747.0,3900000.0, 2003,35000000.0,11559747.0,-23440253.0
A Good Year,7459300.0,34604805.0, 2006,35000000.0,42064105.0,7064105.0
Femme Fatale,6630252.0,10200000.0, 2002,35000000.0,16830252.0,-18169748.0
Warriors of Virtue,6448817.0,0.0, 1997,35000000.0,6448817.0,-28551183.0
Luther,5781086.0,26935977.0, 2003,35000000.0,32717063.0,-2282937.0
Radio Flyer,4651977.0,0.0, 1992,35000000.0,4651977.0,-30348023.0
Bound by Honor,4496583.0,0.0, 1993,35000000.0,4496583.0,-30503417.0
Smilla's Sense of Snow,2221994.0,0.0, 1997,35000000.0,2221994.0,-32778006.0
Lion of the Desert,1500000.0,0.0, 1980,35000000.0,1500000.0,-33500000.0
Le hussard sur le toit,1320043.0,0.0, 1996,35000000.0,1320043.0,-33679957.0
Ride With the Devil,630779.0,0.0, 1999,35000000.0,630779.0,-34369221.0
Stolen,289773.0,17677973.0, 2012,35000000.0,17967746.0,-17032254.0
Trespass,16816.0,769716.0, 2011,35000000.0,786532.0,-34213468.0
Bandidas,0.0,19282590.0, 2006,35000000.0,19282590.0,-15717410.0
The Lovers,0.0,53899.0, 2015,35000000.0,53899.0,-34946101.0
Black Water Transit,0.0,0.0, 2008,35000000.0,0.0,-35000000.0
The Age of Innocence,32014993.0,0.0, 1993,34000000.0,32014993.0,-1985007.0
Gake no ue no Ponyo,15090399.0,190222267.0, 2009,34000000.0,205312666.0,171312666.0
Chill Factor,11263966.0,0.0, 1999,34000000.0,11263966.0,-22736034.0
The Astronaut's Wife,10672566.0,0.0, 1999,34000000.0,10672566.0,-23327434.0
I Dreamed of Africa,6543194.0,7748805.0, 2000,34000000.0,14291999.0,-19708001.0
Thunder and the House of Magic,4091.0,62578429.0, 2014,34000000.0,62582520.0,28582520.0
Reds,50000000.0,0.0, 1981,33500000.0,50000000.0,16500000.0
A Few Good Men,141340178.0,95159822.0, 1992,33000000.0,236500000.0,203500000.0
Big Momma's House,117559438.0,56000000.0, 2000,33000000.0,173559438.0,140559438.0
Exit Wounds,51758599.0,28200000.0, 2001,33000000.0,79958599.0,46958599.0
Snakes on a Plane,34020814.0,28000000.0, 2006,33000000.0,62020814.0,29020814.0
The Punisher,33664370.0,20869404.0, 2004,33000000.0,54533774.0,21533774.0
The Watcher,28946615.0,18321214.0, 2000,33000000.0,47267829.0,14267829.0
Safe,17142080.0,24353133.0, 2012,33000000.0,41495213.0,8495213.0
Doomsday,11008770.0,10612418.0, 2008,33000000.0,21621188.0,-11378812.0
Pushing Tin,8408835.0,0.0, 1999,33000000.0,8408835.0,-24591165.0
Goal! The Dream Begins,4283255.0,23327618.0, 2006,33000000.0,27610873.0,-5389127.0
The Young and Prodigious T.S. Spivet,176847.0,180840.0, 2015,33000000.0,357687.0,-32642313.0
Freaks of Nature,70958.0,0.0, 2015,33000000.0,70958.0,-32929042.0
Star Wars Ep. VI: Return of the Jedi,309205079.0,263500000.0, 1983,32500000.0,572705079.0,540205079.0
The Reader,34194407.0,78770468.0, 2008,32500000.0,112964875.0,80464875.0
Elf,173840591.0,46837892.0, 2003,32000000.0,220678483.0,188678483.0
Phenomenon,104636382.0,47400000.0, 1996,32000000.0,152036382.0,120036382.0
Snow Dogs,81150692.0,35747336.0, 2002,32000000.0,116898028.0,84898028.0
Nacho Libre,80197993.0,19098469.0, 2006,32000000.0,99296462.0,67296462.0
Scrooged,59450353.0,0.0, 1988,32000000.0,59450353.0,27450353.0
Stigmata,50041732.0,39400000.0, 1999,32000000.0,89441732.0,57441732.0
Men of Honor,48814909.0,33524574.0, 2000,32000000.0,82339483.0,50339483.0
The Transporter 2,43095856.0,45882602.0, 2005,32000000.0,88978458.0,56978458.0
Alive,36299670.0,0.0, 1993,32000000.0,36299670.0,4299670.0
The Number 23,35193167.0,42400000.0, 2007,32000000.0,77593167.0,45593167.0
1941,34175000.0,60700000.0, 1979,32000000.0,94875000.0,62875000.0
Dreamer: Inspired by a True Story,33022286.0,6476074.0, 2005,32000000.0,39498360.0,7498360.0
A History of Violence,31493782.0,29984015.0, 2005,32000000.0,61477797.0,29477797.0
The Quick and the Dead,18552460.0,0.0, 1995,32000000.0,18552460.0,-13447540.0
Laws of Attraction,17848322.0,12100000.0, 2004,32000000.0,29948322.0,-2051678.0
Bad Times at the El Royale,17839115.0,11365264.0, 2018,32000000.0,29204379.0,-2795621.0
Bringing Out The Dead,16640210.0,0.0, 1999,32000000.0,16640210.0,-15359790.0
Dragon Wars: D-War,10977721.0,68937640.0, 2007,32000000.0,79915361.0,47915361.0
Bogus,4357406.0,0.0, 1996,32000000.0,4357406.0,-27642594.0
Cats Don't Dance,3588602.0,0.0, 1997,32000000.0,3588602.0,-28411398.0
Cradle Will Rock,2899970.0,0.0, 1999,32000000.0,2899970.0,-29100030.0
The Good German,1308696.0,5369337.0, 2006,32000000.0,6678033.0,-25321967.0
George and the Dragon,0.0,0.0, 2004,32000000.0,0.0,-32000000.0
Apocalypse Now,78800000.0,2450485.0, 1979,31500000.0,81250485.0,49750485.0
Criminal,14708696.0,24062566.0, 2016,31500000.0,38771262.0,7271262.0
42,95020213.0,2450488.0, 2013,31000000.0,97470701.0,66470701.0
Mr. Hollandâs Opus,82582604.0,23700000.0, 1995,31000000.0,106282604.0,75282604.0
Out of Africa,79096868.0,179113992.0, 1985,31000000.0,258210860.0,227210860.0
Moonraker,70300000.0,140000000.0, 1979,31000000.0,210300000.0,179300000.0
Arachnophobia,53208180.0,0.0, 1990,31000000.0,53208180.0,22208180.0
Isnât it Romantic,48791187.0,0.0, 2019,31000000.0,48791187.0,17791187.0
Frequency,44983704.0,23095967.0, 2000,31000000.0,68079671.0,37079671.0
Hearts in Atlantis,24185781.0,6700000.0, 2001,31000000.0,30885781.0,-114219.0
Birth of the Dragon,6901965.0,318525.0, 2017,31000000.0,7220490.0,-23779510.0
Get Shorty,72021008.0,43000000.0, 1995,30250000.0,115021008.0,84771008.0
Toy Story,191796233.0,172749283.0, 1995,30000000.0,364545516.0,334545516.0
Chicago,170687518.0,136083027.0, 2002,30000000.0,306770545.0,276770545.0
Big Daddy,163479795.0,65161488.0, 1999,30000000.0,228641283.0,198641283.0
American Pie 2,145096820.0,141403180.0, 2001,30000000.0,286500000.0,256500000.0
Speed,121248145.0,161951855.0, 1994,30000000.0,283200000.0,253200000.0
The Hunt for Red October,120709866.0,79790134.0, 1990,30000000.0,200500000.0,170500000.0
Remember the Titans,115654751.0,21051932.0, 2000,30000000.0,136706683.0,106706683.0
District 9,115646235.0,96807196.0, 2009,30000000.0,212453431.0,182453431.0
Dodgeball: A True Underdog Story,114326736.0,53464968.0, 2004,30000000.0,167791704.0,137791704.0
The Addams Family,113502246.0,78000000.0, 1991,30000000.0,191502246.0,161502246.0
Ace Ventura: When Nature Calls,108360063.0,104039937.0, 1995,30000000.0,212400000.0,182400000.0
The Princess Diaries,108244774.0,57090000.0, 2001,30000000.0,165334774.0,135334774.0
Analyze This,106885658.0,70000000.0, 1999,30000000.0,176885658.0,146885658.0
The First Wives Club,105489203.0,76000000.0, 1996,30000000.0,181489203.0,151489203.0
Million Dollar Baby,100492203.0,131436024.0, 2004,30000000.0,231928227.0,201928227.0
Se7en,100125643.0,228000000.0, 1995,30000000.0,328125643.0,298125643.0
Mystic River,90135191.0,66686829.0, 2003,30000000.0,156822020.0,126822020.0
Pokemon: The First Movie,85744662.0,77900000.0, 1999,30000000.0,163644662.0,133644662.0
SpongeBob SquarePants: The Movie,85416609.0,56634646.0, 2004,30000000.0,142051255.0,112051255.0
Up in the Air,83823381.0,83019358.0, 2009,30000000.0,166842739.0,136842739.0
The Notebook,81001787.0,35023236.0, 2004,30000000.0,116025023.0,86025023.0
Hannah Montana the Movie,79576189.0,89597017.0, 2009,30000000.0,169173206.0,139173206.0
27 Dresses,76808654.0,83439151.0, 2008,30000000.0,160247805.0,130247805.0
Rugrats in Paris,76501438.0,26783375.0, 2000,30000000.0,103284813.0,73284813.0
The Hitmanâs Bodyguard,75468583.0,97310084.0, 2017,30000000.0,172778667.0,142778667.0
The Prince of Tides,74787599.0,0.0, 1991,30000000.0,74787599.0,44787599.0
Four Brothers,74494381.0,18000000.0, 2005,30000000.0,92494381.0,62494381.0
Legends of the Fall,66502573.0,94000000.0, 1994,30000000.0,160502573.0,130502573.0
About Schmidt,65005217.0,42049267.0, 2002,30000000.0,107054484.0,77054484.0
Down to Earth,64172251.0,7000000.0, 2001,30000000.0,71172251.0,41172251.0
Babe,63658910.0,182441090.0, 1995,30000000.0,246100000.0,216100000.0
Forgetting Sarah Marshall,63172463.0,42000579.0, 2008,30000000.0,105173042.0,75173042.0
Friday Night Lights,61255921.0,694849.0, 2004,30000000.0,61950770.0,31950770.0
Harlem Nights,60857262.0,35000000.0, 1989,30000000.0,95857262.0,65857262.0
Baby Mama,60494212.0,3676235.0, 2008,30000000.0,64170447.0,34170447.0
Hope Floats,60110313.0,21418687.0, 1998,30000000.0,81529000.0,51529000.0
Bride Wars,58715510.0,56434914.0, 2009,30000000.0,115150424.0,85150424.0
Without a Paddle,58156435.0,6964845.0, 2004,30000000.0,65121280.0,35121280.0
Wallace & Gromit: The Curse of the Were-Rabbit,56068547.0,141524605.0, 2005,30000000.0,197593152.0,167593152.0
P.S. I Love You,53695808.0,102073870.0, 2007,30000000.0,155769678.0,125769678.0
Corpse Bride,53359111.0,61411543.0, 2005,30000000.0,114770654.0,84770654.0
Blow,52990775.0,30291521.0, 2001,30000000.0,83282296.0,53282296.0
Message in a Bottle,52880016.0,0.0, 1999,30000000.0,52880016.0,22880016.0
Star Trek V: The Final Frontier,52210049.0,17989951.0, 1989,30000000.0,70200000.0,40200000.0
Like Mike,51432423.0,11000000.0, 2002,30000000.0,62432423.0,32432423.0
Naked Gun 33 1/3: The Final Insult,51041856.0,0.0, 1994,30000000.0,51041856.0,21041856.0
Atonement,50980159.0,78799569.0, 2007,30000000.0,129779728.0,99779728.0
A View to a Kill,50327960.0,102300000.0, 1985,30000000.0,152627960.0,122627960.0
Racing Stripes,49772522.0,40183018.0, 2005,30000000.0,89955540.0,59955540.0
Black Rain,45892212.0,0.0, 1989,30000000.0,45892212.0,15892212.0
Full Metal Jacket,45015999.0,0.0, 1987,30000000.0,45015999.0,15015999.0
Pokemon 2000,43746923.0,90200000.0, 2000,30000000.0,133946923.0,103946923.0
Glory Road,42647449.0,151611.0, 2006,30000000.0,42799060.0,12799060.0
Step Up 3D,42400223.0,123488894.0, 2010,30000000.0,165889117.0,135889117.0
Drag Me To Hell,42100625.0,49287862.0, 2009,30000000.0,91388487.0,61388487.0
Secondhand Lions,42070939.0,5831627.0, 2003,30000000.0,47902566.0,17902566.0
Stranger Than Fiction,40435190.0,13137632.0, 2006,30000000.0,53572822.0,23572822.0
Blue Crush,40118420.0,11500000.0, 2002,30000000.0,51618420.0,21618420.0
30 Days of Night,39568996.0,40707160.0, 2007,30000000.0,80276156.0,50276156.0
Little Shop of Horrors,38747385.0,0.0, 1986,30000000.0,38747385.0,8747385.0
Gridiron Gang,38432823.0,3025011.0, 2006,30000000.0,41457834.0,11457834.0
Midnight Run,38413606.0,43200000.0, 1988,30000000.0,81613606.0,51613606.0
Meet the Spartans,38233676.0,46413155.0, 2008,30000000.0,84646831.0,54646831.0
The Running Man,38122000.0,0.0, 1987,30000000.0,38122000.0,8122000.0
The Family,36918811.0,14159730.0, 2013,30000000.0,51078541.0,21078541.0
Mortal Kombat: Annihilation,35927406.0,15400000.0, 1997,30000000.0,51327406.0,21327406.0
Carrie,35266619.0,47142901.0, 2013,30000000.0,82409520.0,52409520.0
Take the Lead,34742066.0,30648427.0, 2006,30000000.0,65390493.0,35390493.0
Death Wish,34017028.0,14558937.0, 2018,30000000.0,48575965.0,18575965.0
What's the Worst That Could Happen?,32267774.0,6194297.0, 2001,30000000.0,38462071.0,8462071.0
Side Effects,32172757.0,34569381.0, 2013,30000000.0,66742138.0,36742138.0
9,31749894.0,16810105.0, 2009,30000000.0,48559999.0,18559999.0
Deliver Us from Evil,30577122.0,57379496.0, 2014,30000000.0,87956618.0,57956618.0
Get on Up,30569935.0,2769933.0, 2014,30000000.0,33339868.0,3339868.0
Mollyâs Game,28780744.0,24515680.0, 2017,30000000.0,53296424.0,23296424.0
The Prince & Me,28165882.0,1190875.0, 2004,30000000.0,29356757.0,-643243.0
Bulworth,26528684.0,2674699.0, 1998,30000000.0,29203383.0,-796617.0
Dumb and Dumberer: When Harry Met Lloyd,26214846.0,0.0, 2003,30000000.0,26214846.0,-3785154.0
Virtuosity,23998226.0,0.0, 1995,30000000.0,23998226.0,-6001774.0
One True Thing,23337196.0,3371000.0, 1998,30000000.0,26708196.0,-3291804.0
My Super Ex-Girlfriend,22530295.0,38242561.0, 2006,30000000.0,60772856.0,30772856.0
Ballerina,21858070.0,75034759.0, 2017,30000000.0,96892829.0,66892829.0
Mr. 3000,21800302.0,26994.0, 2004,30000000.0,21827296.0,-8172704.0
Little Black Book,20422207.0,1336164.0, 2004,30000000.0,21758371.0,-8241629.0
Assault On Precinct 13,20040895.0,16000000.0, 2005,30000000.0,36040895.0,6040895.0
The Replacement Killers,19035741.0,0.0, 1998,30000000.0,19035741.0,-10964259.0
Ultraviolet,18522064.0,12440048.0, 2006,30000000.0,30962112.0,962112.0
North Country,18324242.0,5352529.0, 2005,30000000.0,23676771.0,-6323229.0
Fright Night,18298649.0,22222000.0, 2011,30000000.0,40520649.0,10520649.0
Eight Legged Freaks,17266505.0,19455806.0, 2002,30000000.0,36722311.0,6722311.0
Fled,17192205.0,2700000.0, 1996,30000000.0,19892205.0,-10107795.0
88 Minutes,16930884.0,16024515.0, 2008,30000000.0,32955399.0,2955399.0
The Whole Ten Yards,16323969.0,10000000.0, 2004,30000000.0,26323969.0,-3676031.0
Howard the Duck,16295774.0,0.0, 1986,30000000.0,16295774.0,-13704226.0
Pride and Glory,15740721.0,27700000.0, 2008,30000000.0,43440721.0,13440721.0
